hotstar_id,title,description,genre,year,age_rating,running_time,seasons,episodes,type
-0.1226296633766451,1422,2572,0,-0.5628883760722095,3,0.4980550475441132,-0.18783905337062762,-0.22436726890040196,0
0.4175406183265632,2783,979,0,0.35869142793619274,4,1.2524856470036292,-0.18783905337062762,-0.22436726890040196,0
-0.12253754141612903,2297,2300,11,-1.316908215715448,4,0.9361115246496385,-0.18783905337062762,-0.22436726890040196,0
0.41755607450138765,5439,6130,28,0.2749114457536107,3,0.8144291698981038,-0.18783905337062762,-0.22436726890040196,0
0.41761774127257495,396,5047,11,0.6938113566665208,3,0.7170832860968759,-0.18783905337062762,-0.22436726890040196,0
-0.12244386718852586,300,1149,11,-0.6466683582547916,3,0.7414197570471829,-0.18783905337062762,-0.22436726890040196,0
-0.12267041921918778,3825,6069,6,-0.22776844734188148,3,0.27902680899135057,-0.18783905337062762,-0.22436726890040196,0
-0.12255340695724021,2897,6490,8,-0.14398846515929944,3,0.10867151233920182,-0.18783905337062762,-0.22436726890040196,0
0.41769875008130813,62,2087,30,0.7775913388491029,5,1.349831530804857,-0.18783905337062762,-0.22436726890040196,0
-0.12231270789267064,710,6580,20,0.4424714101187748,2,-0.621422616170007,-0.18783905337062762,-0.22436726890040196,0
-0.12267045038920961,599,4109,5,0.10735148138844663,4,1.4228409436557778,-0.18783905337062762,-0.22436726890040196,0
0.417574788982494,1978,2253,26,-0.7304483404373736,3,-0.5727496742693932,-0.18783905337062762,-0.22436726890040196,0
-0.12238109907656726,2325,5061,11,-0.3953284117070455,3,-0.2563755519154026,-0.18783905337062762,-0.22436726890040196,0
0.41766196737754796,6507,5898,6,-0.14398846515929944,3,0.7170832860968759,-0.18783905337062762,-0.22436726890040196,0
-0.12261983027375865,2049,6394,18,-0.3115484295244635,4,0.5954009313453411,-0.18783905337062762,-0.22436726890040196,0
-0.12261875802500773,3363,2783,11,-0.7304483404373736,3,-0.061683784312946924,-0.18783905337062762,-0.22436726890040196,0
0.4175382639509143,2079,417,0,-0.8142283226199557,4,0.4737185765938063,-0.18783905337062762,-0.22436726890040196,0
-0.12255856040084934,3919,3299,0,-0.060208482976717416,3,0.15734445423981575,-0.18783905337062762,-0.22436726890040196,0
-0.12258049786221287,4505,36,0,-0.3953284117070455,4,1.0577938794011734,-0.18783905337062762,-0.22436726890040196,0
-0.1222650530852964,1852,5945,6,0.5262513923013568,3,0.8387656408484107,-0.18783905337062762,-0.22436726890040196,0
-0.12229296272284244,2697,1782,6,0.5262513923013568,5,0.7657562279974898,-0.18783905337062762,-0.22436726890040196,0
-0.12256607237611021,2198,851,6,-0.22776844734188148,3,0.668410344196262,-0.18783905337062762,-0.22436726890040196,0
-0.12257906611921017,1157,6495,11,0.19113146357102867,4,0.8387656408484107,-0.18783905337062762,-0.22436726890040196,0
0.08507693676119296,4712,837,0,0.4424714101187748,3,0.9604479955999455,-0.18783905337062762,-0.22436726890040196,0
0.41753828680893035,3758,6159,18,0.6100313744839388,3,0.4493821056434993,-0.18783905337062762,-0.22436726890040196,0
0.4175629880122294,1796,2769,11,-0.060208482976717416,3,0.9847844665502525,-0.18783905337062762,-0.22436726890040196,0
-0.12254485805925312,1385,6422,0,-1.0655682691677018,4,1.3741680017551638,-0.18783905337062762,-0.22436726890040196,0
0.41757614383944286,552,1592,0,0.6938113566665208,5,-0.2563755519154026,-0.18783905337062762,-0.22436726890040196,0
-0.12253542601064754,305,3473,26,-1.316908215715448,5,-0.4754037904681653,-0.18783905337062762,-0.22436726890040196,0
-0.1222830319538876,4778,4781,11,0.4424714101187748,3,0.5710644603950341,-0.18783905337062762,-0.22436726890040196,0
-0.12262288909190085,2134,1571,11,0.10735148138844663,3,0.668410344196262,-0.18783905337062762,-0.22436726890040196,0
0.4175480825077906,5780,1280,17,0.5262513923013568,0,0.35203622184227146,-0.18783905337062762,-0.22436726890040196,0
0.4175532733554259,5152,6483,0,-0.9817882869851198,3,0.13300798328950877,-0.18783905337062762,-0.22436726890040196,0
-0.12226515075136479,1699,3313,26,0.5262513923013568,2,0.6927468151465689,-0.18783905337062762,-0.22436726890040196,0
-0.12253785727235024,3614,4333,6,-1.2331282335328657,5,1.0091209375005594,-0.18783905337062762,-0.22436726890040196,0
